6.30267088641663	2.0130383156058165
9.895403753418979	2.589954453774226
8.40939635288837	2.3905089002740967
9.68979574699611	2.549532242778177
5.739668387471077	1.927030399476458
9.722570895435853	2.548901728885319
4.8631736481217	1.7050423008210904
4.639645003981004	1.635766295304556
4.809975073751575	1.6749848572557737
6.843913930297289	2.1241472106128874
9.707633964396232	2.556567757291453
8.56734521572063	2.413452341006534
6.349582152203755	2.059308585742459
6.854505095347381	2.1516270622703355
5.615651143136129	1.8961778142463135
8.910955424132478	2.4764392886577737
7.606317703274829	2.3018999263211737
9.562724244544732	2.53596215315011
6.71513383143059	2.1073383597374726
6.718625158138279	2.1093613129434554
5.423430942040734	1.8361562651677132
7.772156228214808	2.291312280271836
6.636329194041952	2.1080520516619887
8.910785479462788	2.4505256207555375
5.162076148489712	1.7670931214369536
4.67177306938258	1.6462088110763535
5.383174002204392	1.8284388407661833
8.578280899603085	2.3868601929700777
7.8575102953375975	2.314583790793681
8.068139892582693	2.348587290485348
6.400361542941063	2.0521460211916915
8.92868081247309	2.4535881785971236
6.9992350701152155	2.1766430767644107
4.7225754907541555	1.6639160782127755
8.096598481397699	2.333714106510444
6.604830973843212	2.0983523656591134
9.041940769608177	2.4956044756892486
4.327685473327975	1.5291974640822934
5.50777766919896	1.8564427043907905
7.884155846450456	2.3089282348005833
5.884700572464631	1.949350553204005
4.667951811208976	1.6361215605708725
8.496929662133518	2.4133778653312215
9.763944591611814	2.5563146683428046
4.07283296900094	1.441990388414678
8.064195766641669	2.3331698235511866
4.7490042348151	1.6687526183178911
7.174429124059046	2.185487430067893
9.379778442171416	2.512061067992126
6.939015996124937	2.1658769230421724
7.506405614968859	2.2574166901071173
6.672107527293797	2.1127103821581157
7.797827442061193	2.290930121570461
6.12445507846758	2.0046197808880803
8.372068368131334	2.398121753553077
4.0416611116547205	1.4248727075106171
7.904503772498176	2.332577022227367
5.981224815387256	1.9784532120359024
7.522778876375892	2.2489158519450334
5.9216592053907995	1.9625155971900408
5.376194413478442	1.8394554177277698
8.647309916546964	2.423443686441435
7.256230918859238	2.218660798588029
9.789122331833873	2.5693043457655853
5.943258933899889	1.9602823305657293
5.765694550885488	1.90399639026651
6.814683068331124	2.1142555592752617
4.032451692302232	1.423944060227705
9.257924598631728	2.5003318155744587
5.430305380205615	1.8248041228816514
4.165492621876261	1.4825472344255732
9.681443080050212	2.562210933744495
7.000731081605853	2.149681437115872
5.3649100385859505	1.816958565103462
5.266103462293889	1.8131202211985755
6.113241688822434	1.9934748669627698
8.923017503268806	2.456719714013873
4.905038208765859	1.696998086102751
5.069857755847815	1.763548985637755
6.8787782566933515	2.161248319516466
6.754763313524938	2.1273097501797262
4.806191287652386	1.6926682724872195
8.245297790604958	2.360130434217145
4.954019745721725	1.7248383745308526
8.069299294204157	2.34647576455041
6.609882291116106	2.0991973321332917
7.014438050372316	2.1785762433307254
8.337725047789952	2.3920480254468073
7.6679026118775795	2.282032145616954
4.983077367242201	1.7299151939060555
5.901956394542527	1.9547649363803519
6.004445459783717	1.9623060463879036
6.566667450436288	2.07911434451055
7.776876472176983	2.3125162002285378
4.137562677350318	1.4818802120698311
9.385828214043269	2.5128549517654073
9.87111909785904	2.575540667687409
6.245865286931894	2.0337408810829825
5.1907237998199856	1.8032975419449009
6.5036273518600005	2.0842437649720194
